# IDs, i, j, k, m, r, m200, r200, m180, r180
3.481896530300000000e+10 2.075000000000000000e+03 1.523000000000000000e+03 3.895000000000000000e+03 2.440070000000000000e+12 1.400000000000000000e+01 1.699465162553914062e+13 1.500000000000000000e+01 2.546432469690193750e+13 2.600000000000000000e+01
5.028556755000000000e+10 2.997000000000000000e+03 1.037000000000000000e+03 3.646000000000000000e+03 2.457200000000000000e+12 1.500000000000000000e+01 5.862894926101381836e+12 1.300000000000000000e+01 2.388797416400403516e+13 2.500000000000000000e+01
1.391209145700000000e+10 8.290000000000000000e+02 9.220000000000000000e+02 2.881000000000000000e+03 2.457230000000000000e+12 1.400000000000000000e+01 1.502235622454250977e+13 1.400000000000000000e+01 2.103979684239209766e+13 2.400000000000000000e+01
6.594253947000000000e+09 3.930000000000000000e+02 1.970000000000000000e+02 1.147000000000000000e+03 2.470590000000000000e+12 1.400000000000000000e+01 1.728846365042229883e+13 1.500000000000000000e+01 2.230604433173935547e+13 2.500000000000000000e+01
4.589695667300000000e+10 2.735000000000000000e+03 2.751000000000000000e+03 2.817000000000000000e+03 2.471180000000000000e+12 1.400000000000000000e+01 1.813299589816073438e+13 1.500000000000000000e+01 2.347747163757787500e+13 2.500000000000000000e+01
5.840895862000000000e+09 3.480000000000000000e+02 5.910000000000000000e+02 3.958000000000000000e+03 2.474330000000000000e+12 1.400000000000000000e+01 1.802704901135461719e+13 1.500000000000000000e+01 2.399642204684253516e+13 2.500000000000000000e+01
1.652512759000000000e+09 9.800000000000000000e+01 2.037000000000000000e+03 2.039000000000000000e+03 2.475270000000000000e+12 1.300000000000000000e+01 1.466188803334940430e+13 1.400000000000000000e+01 2.307529124052764062e+13 2.500000000000000000e+01
5.900504806800000000e+10 3.516000000000000000e+03 3.993000000000000000e+03 1.284000000000000000e+03 2.478060000000000000e+12 1.400000000000000000e+01 6.214638989562257812e+12 1.200000000000000000e+01 1.622454488832232617e+13 2.200000000000000000e+01
2.657817658300000000e+10 1.584000000000000000e+03 7.480000000000000000e+02 2.631000000000000000e+03 2.482100000000000000e+12 1.400000000000000000e+01 1.727166121889410938e+13 1.500000000000000000e+01 2.563073010363027734e+13 2.600000000000000000e+01
6.397260676100000000e+10 3.813000000000000000e+03 2.640000000000000000e+02 8.090000000000000000e+02 2.485260000000000000e+12 1.400000000000000000e+01 1.555346074139256250e+13 1.400000000000000000e+01 2.339476586886149219e+13 2.500000000000000000e+01
5.360898881600000000e+10 3.195000000000000000e+03 1.412000000000000000e+03 1.440000000000000000e+02 2.488170000000000000e+12 1.300000000000000000e+01 1.830389712339805469e+13 1.500000000000000000e+01 2.401492006047478516e+13 2.500000000000000000e+01
2.060330761700000000e+10 1.228000000000000000e+03 2.160000000000000000e+02 1.633000000000000000e+03 2.494500000000000000e+12 1.400000000000000000e+01 1.546940090072829883e+13 1.400000000000000000e+01 2.331335409138108594e+13 2.500000000000000000e+01
5.436373172900000000e+10 3.240000000000000000e+03 1.355000000000000000e+03 1.809000000000000000e+03 2.495730000000000000e+12 1.200000000000000000e+01 1.499942270560642773e+13 1.400000000000000000e+01 2.406073848029143750e+13 2.500000000000000000e+01
2.595731006400000000e+10 1.547000000000000000e+03 7.210000000000000000e+02 3.696000000000000000e+03 2.502400000000000000e+12 1.500000000000000000e+01 6.169732313436566406e+12 1.300000000000000000e+01 1.185359244646439648e+13 2.000000000000000000e+01
2.858279084400000000e+10 1.703000000000000000e+03 2.732000000000000000e+03 1.724000000000000000e+03 2.529350000000000000e+12 1.400000000000000000e+01 1.700822191795249219e+13 1.500000000000000000e+01 2.444462504667319531e+13 2.500000000000000000e+01
6.285329229600000000e+10 3.746000000000000000e+03 1.426000000000000000e+03 2.640000000000000000e+02 2.544320000000000000e+12 1.500000000000000000e+01 1.563705832371382031e+13 1.400000000000000000e+01 2.619191299010557031e+13 2.600000000000000000e+01
2.929063092600000000e+10 1.745000000000000000e+03 3.512000000000000000e+03 3.854000000000000000e+03 2.544470000000000000e+12 1.300000000000000000e+01 4.114059748840261230e+12 1.100000000000000000e+01 2.031205891444786328e+13 2.400000000000000000e+01
2.890280761600000000e+10 1.722000000000000000e+03 3.037000000000000000e+03 2.112000000000000000e+03 2.548770000000000000e+12 1.400000000000000000e+01 8.250066145869357422e+12 1.200000000000000000e+01 1.427994638985983398e+13 2.100000000000000000e+01
2.200889968200000000e+10 1.311000000000000000e+03 3.410000000000000000e+03 2.146000000000000000e+03 2.554880000000000000e+12 1.400000000000000000e+01 1.749436406095288477e+13 1.500000000000000000e+01 2.429117383869104688e+13 2.500000000000000000e+01
5.813052549000000000e+09 3.460000000000000000e+02 1.986000000000000000e+03 1.157000000000000000e+03 2.560780000000000000e+12 1.300000000000000000e+01 1.917357885661937109e+13 1.500000000000000000e+01 2.375960380814933203e+13 2.500000000000000000e+01
6.429853249500000000e+10 3.832000000000000000e+03 2.011000000000000000e+03 3.727000000000000000e+03 2.565150000000000000e+12 1.400000000000000000e+01 1.702508291315766992e+13 1.500000000000000000e+01 2.550559474003744141e+13 2.600000000000000000e+01
2.345313439200000000e+10 1.397000000000000000e+03 3.750000000000000000e+03 3.640000000000000000e+03 2.569100000000000000e+12 1.400000000000000000e+01 1.718568116892860156e+13 1.500000000000000000e+01 2.652982398272343359e+13 2.600000000000000000e+01
3.674306170000000000e+08 2.100000000000000000e+01 3.688000000000000000e+03 3.033000000000000000e+03 2.590590000000000000e+12 1.500000000000000000e+01 1.799128712424078906e+13 1.500000000000000000e+01 2.425576478808334766e+13 2.500000000000000000e+01
3.659774496900000000e+10 2.181000000000000000e+03 1.620000000000000000e+03 1.353000000000000000e+03 2.610620000000000000e+12 1.300000000000000000e+01 1.787924701060285938e+13 1.500000000000000000e+01 2.529038158477253125e+13 2.600000000000000000e+01
2.217358132800000000e+10 1.321000000000000000e+03 2.656000000000000000e+03 1.600000000000000000e+01 2.615370000000000000e+12 1.400000000000000000e+01 1.501344567986499219e+13 1.400000000000000000e+01 2.552264640242488672e+13 2.600000000000000000e+01
2.965115287000000000e+10 1.767000000000000000e+03 1.418000000000000000e+03 4.070000000000000000e+03 2.627390000000000000e+12 1.400000000000000000e+01 1.781474906290588672e+13 1.500000000000000000e+01 2.727228563146780078e+13 2.600000000000000000e+01
4.854332351500000000e+10 2.893000000000000000e+03 1.669000000000000000e+03 1.403000000000000000e+03 2.638250000000000000e+12 1.500000000000000000e+01 1.711065849595525000e+13 1.500000000000000000e+01 2.692772307596184766e+13 2.600000000000000000e+01
5.127510590300000000e+10 3.056000000000000000e+03 9.600000000000000000e+02 1.647000000000000000e+03 2.647770000000000000e+12 1.300000000000000000e+01 1.914576218502578125e+13 1.500000000000000000e+01 2.517504462100762891e+13 2.600000000000000000e+01
6.837504096500000000e+10 4.075000000000000000e+03 1.925000000000000000e+03 9.650000000000000000e+02 2.650180000000000000e+12 1.400000000000000000e+01 1.743487187584408203e+13 1.500000000000000000e+01 2.553006390019283594e+13 2.600000000000000000e+01
2.344912846800000000e+10 1.397000000000000000e+03 2.772000000000000000e+03 3.604000000000000000e+03 2.662420000000000000e+12 1.400000000000000000e+01 1.561139302486465820e+13 1.400000000000000000e+01 2.665312404433962500e+13 2.600000000000000000e+01
5.300749669700000000e+10 3.159000000000000000e+03 2.019000000000000000e+03 1.529000000000000000e+03 2.685760000000000000e+12 1.300000000000000000e+01 1.886623990817460547e+13 1.500000000000000000e+01 2.622956905730689453e+13 2.600000000000000000e+01
5.335893112200000000e+10 3.180000000000000000e+03 1.802000000000000000e+03 3.250000000000000000e+03 2.695540000000000000e+12 1.400000000000000000e+01 2.085106506358711328e+13 1.600000000000000000e+01 2.707943111153847266e+13 2.600000000000000000e+01
1.008590584400000000e+10 6.010000000000000000e+02 6.830000000000000000e+02 1.460000000000000000e+03 2.702080000000000000e+12 1.400000000000000000e+01 9.925190937366677734e+12 1.200000000000000000e+01 2.559261812372769531e+13 2.600000000000000000e+01
5.489678079500000000e+10 3.272000000000000000e+03 4.220000000000000000e+02 1.531000000000000000e+03 2.726950000000000000e+12 1.300000000000000000e+01 5.899066749785916992e+12 1.100000000000000000e+01 2.275362219163875000e+13 2.500000000000000000e+01
2.649906896100000000e+10 1.579000000000000000e+03 1.915000000000000000e+03 1.057000000000000000e+03 2.733880000000000000e+12 1.400000000000000000e+01 1.175952461902701953e+13 1.300000000000000000e+01 1.815715313741016406e+13 2.300000000000000000e+01
8.717787470000000000e+08 5.100000000000000000e+01 3.940000000000000000e+03 2.491000000000000000e+03 2.748790000000000000e+12 1.400000000000000000e+01 7.851691081974706055e+12 1.200000000000000000e+01 1.321982163192335938e+13 2.100000000000000000e+01
6.822735962900000000e+10 4.066000000000000000e+03 2.734000000000000000e+03 9.090000000000000000e+02 2.749370000000000000e+12 1.500000000000000000e+01 1.870321405739987891e+13 1.500000000000000000e+01 2.672377179983085156e+13 2.600000000000000000e+01
1.518288448700000000e+10 9.040000000000000000e+02 3.974000000000000000e+03 3.719000000000000000e+03 2.772300000000000000e+12 1.500000000000000000e+01 1.926980039162193750e+13 1.500000000000000000e+01 2.660411490093735156e+13 2.600000000000000000e+01
6.602485435400000000e+10 3.935000000000000000e+03 1.589000000000000000e+03 8.500000000000000000e+02 2.792690000000000000e+12 1.500000000000000000e+01 1.826437563181878906e+13 1.500000000000000000e+01 3.032204514162432031e+13 2.700000000000000000e+01
1.868228604100000000e+10 1.113000000000000000e+03 2.256000000000000000e+03 4.057000000000000000e+03 2.794990000000000000e+12 1.500000000000000000e+01 1.776558421708935547e+13 1.500000000000000000e+01 2.601420463313726953e+13 2.600000000000000000e+01
3.916008894500000000e+10 2.334000000000000000e+03 5.040000000000000000e+02 2.417000000000000000e+03 2.798480000000000000e+12 1.400000000000000000e+01 2.168096664536928906e+13 1.600000000000000000e+01 2.910502127044719141e+13 2.700000000000000000e+01
2.864680054000000000e+09 1.700000000000000000e+02 3.064000000000000000e+03 3.190000000000000000e+03 2.805880000000000000e+12 1.400000000000000000e+01 2.067099574025518359e+13 1.600000000000000000e+01 2.833482925592744531e+13 2.700000000000000000e+01
4.647386166300000000e+10 2.770000000000000000e+03 2.370000000000000000e+02 2.591000000000000000e+03 2.808920000000000000e+12 1.400000000000000000e+01 1.227050233596130664e+13 1.300000000000000000e+01 2.637358614201868359e+13 2.600000000000000000e+01
3.552835755100000000e+10 2.117000000000000000e+03 2.683000000000000000e+03 1.711000000000000000e+03 2.812490000000000000e+12 1.400000000000000000e+01 1.914120452553857031e+13 1.500000000000000000e+01 3.053723723357248047e+13 2.700000000000000000e+01
5.046955789300000000e+10 3.008000000000000000e+03 9.010000000000000000e+02 1.669000000000000000e+03 2.821780000000000000e+12 1.500000000000000000e+01 1.756204801009530078e+13 1.500000000000000000e+01 2.748267473297459375e+13 2.600000000000000000e+01
5.449509928200000000e+10 3.248000000000000000e+03 6.590000000000000000e+02 2.450000000000000000e+03 2.834350000000000000e+12 1.500000000000000000e+01 1.947959866886879688e+13 1.500000000000000000e+01 2.660028075803571875e+13 2.600000000000000000e+01
9.737065394000000000e+09 5.800000000000000000e+02 1.533000000000000000e+03 9.460000000000000000e+02 2.847720000000000000e+12 1.400000000000000000e+01 2.086162462624419531e+13 1.600000000000000000e+01 3.072769892374014062e+13 2.700000000000000000e+01
4.674308717100000000e+10 2.786000000000000000e+03 4.300000000000000000e+02 2.115000000000000000e+03 2.850930000000000000e+12 1.500000000000000000e+01 1.867476055509730469e+13 1.500000000000000000e+01 3.025732595032238281e+13 2.700000000000000000e+01
4.607509347300000000e+10 2.746000000000000000e+03 1.186000000000000000e+03 4.810000000000000000e+02 2.863300000000000000e+12 1.400000000000000000e+01 1.944419885313553125e+13 1.500000000000000000e+01 2.915082350057626172e+13 2.700000000000000000e+01
1.818354222000000000e+10 1.083000000000000000e+03 3.373000000000000000e+03 1.484000000000000000e+03 2.863610000000000000e+12 1.500000000000000000e+01 1.752861649801149414e+13 1.500000000000000000e+01 2.907496817125015625e+13 2.700000000000000000e+01
1.922217236000000000e+09 1.140000000000000000e+02 2.347000000000000000e+03 1.300000000000000000e+03 2.870030000000000000e+12 1.400000000000000000e+01 2.207145266736719141e+13 1.600000000000000000e+01 2.844501113836525391e+13 2.700000000000000000e+01
6.545776084600000000e+10 3.901000000000000000e+03 2.402000000000000000e+03 2.638000000000000000e+03 2.874550000000000000e+12 1.500000000000000000e+01 2.134801175329911719e+13 1.600000000000000000e+01 2.846783657875616406e+13 2.700000000000000000e+01
3.889210167800000000e+10 2.318000000000000000e+03 6.140000000000000000e+02 4.600000000000000000e+01 2.886080000000000000e+12 1.500000000000000000e+01 1.206582168706700977e+13 1.300000000000000000e+01 1.826652171859761328e+13 2.300000000000000000e+01
1.425729993300000000e+10 8.490000000000000000e+02 3.282000000000000000e+03 4.770000000000000000e+02 2.912200000000000000e+12 1.400000000000000000e+01 2.100148150492517188e+13 1.600000000000000000e+01 2.938244019344364062e+13 2.700000000000000000e+01
4.535305620700000000e+10 2.703000000000000000e+03 1.035000000000000000e+03 1.999000000000000000e+03 2.912880000000000000e+12 1.500000000000000000e+01 2.150601438861252734e+13 1.600000000000000000e+01 2.823610675921544141e+13 2.700000000000000000e+01
2.388827569400000000e+10 1.423000000000000000e+03 3.490000000000000000e+03 2.286000000000000000e+03 2.916970000000000000e+12 1.500000000000000000e+01 1.575724187046903516e+13 1.400000000000000000e+01 2.726382788067821094e+13 2.600000000000000000e+01
4.758283479800000000e+10 2.836000000000000000e+03 6.470000000000000000e+02 1.100000000000000000e+02 2.955150000000000000e+12 1.400000000000000000e+01 1.677246184041847852e+13 1.500000000000000000e+01 2.827309985185424219e+13 2.700000000000000000e+01
3.436379988900000000e+10 2.048000000000000000e+03 9.910000000000000000e+02 2.385000000000000000e+03 2.977320000000000000e+12 1.500000000000000000e+01 6.076878818736064453e+12 1.300000000000000000e+01 2.331065684781853906e+13 2.500000000000000000e+01
3.533001713000000000e+09 2.100000000000000000e+02 2.389000000000000000e+03 1.009000000000000000e+03 2.990760000000000000e+12 1.500000000000000000e+01 1.127204487038889648e+13 1.300000000000000000e+01 2.862121217008251172e+13 2.700000000000000000e+01
5.322332628600000000e+10 3.172000000000000000e+03 1.464000000000000000e+03 5.900000000000000000e+02 2.998150000000000000e+12 1.500000000000000000e+01 3.735081783752435059e+12 1.300000000000000000e+01 4.006057433543914551e+12 1.400000000000000000e+01
3.793596545000000000e+09 2.260000000000000000e+02 4.750000000000000000e+02 1.290000000000000000e+02 3.004940000000000000e+12 1.500000000000000000e+01 1.897743225189630078e+13 1.500000000000000000e+01 2.913924503705193359e+13 2.700000000000000000e+01
2.885685333000000000e+10 1.720000000000000000e+03 1.000000000000000000e+01 8.500000000000000000e+02 3.039160000000000000e+12 1.500000000000000000e+01 2.326620847972245703e+13 1.600000000000000000e+01 3.397064861751969141e+13 2.800000000000000000e+01
5.137526873500000000e+10 3.062000000000000000e+03 8.380000000000000000e+02 8.950000000000000000e+02 3.066810000000000000e+12 1.600000000000000000e+01 1.277365565246651367e+13 1.400000000000000000e+01 1.846339571984563281e+13 2.300000000000000000e+01
3.892721430800000000e+10 2.320000000000000000e+03 9.940000000000000000e+02 1.764000000000000000e+03 3.084650000000000000e+12 1.600000000000000000e+01 2.264418535030710547e+13 1.600000000000000000e+01 3.257328511255750781e+13 2.800000000000000000e+01
